library,libraryLabel,urls,coords
http://www.wikidata.org/entity/Q62765343,Hillhouse Library,http://www.slleisureandculture.co.uk/info/88/hillhouse_library,Point(-4.0798 55.774306)
http://www.wikidata.org/entity/Q62765345,Lanark Library,http://www.slleisureandculture.co.uk/info/89/lanark_library,Point(-3.781405 55.674337)
http://www.wikidata.org/entity/Q62765346,Larkhall Library,http://www.slleisureandculture.co.uk/info/90/larkhall_library,Point(-3.974729 55.740706)
http://www.wikidata.org/entity/Q62765349,Stonehouse Library,http://www.slleisureandculture.co.uk/info/94/stonehouse_library,Point(-3.999624 55.687553)
http://www.wikidata.org/entity/Q62765351,West Lothian Local History Library,https://www.westlothian.gov.uk/article/4025/Local-History-Library,Point(-3.600823 55.976708)
http://www.wikidata.org/entity/Q62765353,West Lothian College Library,https://www.westlothian.gov.uk/article/2866/West-Lothian-College-Library,Point(-3.525744 55.884223)
http://www.wikidata.org/entity/Q62765624,Forth Library,http://www.slleisureandculture.co.uk/info/84/forth_library,Point(-3.687702 55.768821)
http://www.wikidata.org/entity/Q62783155,Aberdour Library,http://onfife.com/venues/aberdour-library,Point(-3.301402 56.053305)
http://www.wikidata.org/entity/Q62783155,Aberdour Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=FB4AE44C-1081-4E65-845746E8F029CB68&resc_title=Library,Point(-3.301402 56.053305)
http://www.wikidata.org/entity/Q62783156,Waid Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=22BD1EC6-5519-4D6C-95D4F3CAAA517DAE&resc_title=,Point(-2.703769 56.223744)
http://www.wikidata.org/entity/Q62783157,Auchtermuchty Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=4E22AE9E-7F7E-43FE-A13E81A5B5663ACF&resc_title=Library,Point(-3.232651 56.291955)
http://www.wikidata.org/entity/Q62783159,Bowhill Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=7B87D017-5B21-4DAA-BC79858A74C29A64&resc_title=Library,Point(-3.263852 56.145806)
http://www.wikidata.org/entity/Q62783160,Buckhaven Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=F05FF28B-CA03-4556-8256050C06CB4428&resc_title=,Point(-3.03271 56.171737)
http://www.wikidata.org/entity/Q62783177,Cadham Library,http://onfife.com/venues/cadham-library,Point(-3.170089 56.207807)
http://www.wikidata.org/entity/Q62783180,Cardenden Library,http://onfife.com/venues/cardenden-library,Point(-3.249222 56.139766)
http://www.wikidata.org/entity/Q62783181,Cowdenbeath Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=6A5DFB51-763B-496C-B9DEBBFD42378E35&resc_title=Library,Point(-3.344912 56.113975)
http://www.wikidata.org/entity/Q62783197,Dalgety Bay Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=098BEE53-9EE7-4DC7-9F154CFAF391CAB3&resc_title=Library,Point(-3.355823 56.035986)
http://www.wikidata.org/entity/Q62783199,Duloch Library,https://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&facid=2AF536B0-92C3-F4AC-CB326BB8D3A2A4BA&resc_title=Library,Point(-3.403149 56.061995)
http://www.wikidata.org/entity/Q62605277,Campbeltown Library,http://www.liveargyll.co.uk/library/campbeltown-library,Point(-5.605015 55.426561)
http://www.wikidata.org/entity/Q62605278,Cardross Library,http://www.liveargyll.co.uk/library/cardross-library,Point(-4.6531 55.962599)
http://www.wikidata.org/entity/Q62605279,Dunoon Library,http://www.liveargyll.co.uk/library/dunoon-library,Point(-4.923982 55.947508)
http://www.wikidata.org/entity/Q62605280,Tobermory Library,http://www.liveargyll.co.uk/library/tobermory-library,Point(-6.068428 56.623993)
http://www.wikidata.org/entity/Q62605281,Helensburgh Library,http://www.liveargyll.co.uk/library/helensburgh-library,Point(-4.738002 56.005734)
http://www.wikidata.org/entity/Q62605282,Lochgilphead Library,http://www.liveargyll.co.uk/library/lochgilphead-library,Point(-5.428386 56.035912)
http://www.wikidata.org/entity/Q62605283,Oban Library,http://www.liveargyll.co.uk/library/oban-library,Point(-5.476009 56.410371)
http://www.wikidata.org/entity/Q62605284,Rosneath Library,http://www.liveargyll.co.uk/library/rosneath-library,Point(-4.805619 56.011648)
http://www.wikidata.org/entity/Q62605285,Rothesay Library,http://www.liveargyll.co.uk/library/rothesay-library,Point(-5.055596 55.835857)
http://www.wikidata.org/entity/Q62605286,Tarbert Library,http://www.liveargyll.co.uk/library/tarbert-library,Point(-5.415194 55.864012)
http://www.wikidata.org/entity/Q62605624,Tiree Library,https://liveargyll.co.uk/facility/tiree-library/,Point(-6.935341 56.513827)
http://www.wikidata.org/entity/Q62610923,Annan Library,https://www.dumgal.gov.uk/article/15390/DG-Customer-Services-Annan,Point(-3.264607 54.987256)
http://www.wikidata.org/entity/Q62610925,Dalbeattie Library,https://www.dumgal.gov.uk/article/15396/DG-Customer-Services-Dalbeattie,Point(-3.821793 54.932746)
http://www.wikidata.org/entity/Q62610928,Dalry Library,https://www.dumgal.gov.uk/article/15397/DG-Customer-Services-Dalry-Library,Point(-4.160399 55.106724)
http://www.wikidata.org/entity/Q62610929,Eastriggs Library,https://www.dumgal.gov.uk/article/15399/DG-Customer-Services-Eastriggs,Point(-3.177738 54.986476)
http://www.wikidata.org/entity/Q62610962,Gatehouse Library,https://www.dumgal.gov.uk/article/15400/DG-Customer-Services-Gatehouse-Library,Point(-4.184157 54.881978)
http://www.wikidata.org/entity/Q62610966,Georgetown Library,https://www.dumgal.gov.uk/article/15401/DG-Customer-Services-Georgetown-Dumfries,Point(-3.584928 55.064009)
http://www.wikidata.org/entity/Q62610976,John McNeillie Library,https://www.dumgal.gov.uk/article/15588/DG-Customer-Services-John-McNeillie-Library-Wigtown,Point(-4.441373 54.868525)
http://www.wikidata.org/entity/Q62610979,Kirkcudbright Library,https://www.dumgal.gov.uk/article/15391/DG-Customer-Services-Kirkcudbright,Point(-4.052508 54.834941)
http://www.wikidata.org/entity/Q62610981,Kirkconnel Library,https://www.dumgal.gov.uk/article/15579/DG-Customer-Services-Kirkconnel,Point(-3.996121 55.382005)
http://www.wikidata.org/entity/Q62610983,Langholm Library,https://www.dumgal.gov.uk/article/15404/DG-Customer-Services-Langholm,Point(-3.000904 55.150552)
http://www.wikidata.org/entity/Q62611037,Lochside Library,https://www.dumgal.gov.uk/article/15580/DG-Customer-Services-Lochside-Dumfries,Point(-3.629725 55.0804)
http://www.wikidata.org/entity/Q62611040,Lochthorn Library,https://www.dumgal.gov.uk/article/15580/DG-Customer-Services-Lochside-Dumfries,Point(-3.582873 55.098279)
http://www.wikidata.org/entity/Q62611043,Lockerbie Library,https://www.dumgal.gov.uk/article/15577/DG-Customer-Services-Lockerbie,Point(-3.355995 55.122138)
http://www.wikidata.org/entity/Q62611046,Moffat Library,https://www.dumgal.gov.uk/article/15578/DG-Customer-Services-Moffat,Point(-3.445172 55.333505)
http://www.wikidata.org/entity/Q62611047,Newton Stewart Library,https://www.dumgal.gov.uk/article/15584/DG-Customer-Services-Newton-Stewart,Point(-4.484918 54.957542)
http://www.wikidata.org/entity/Q62611049,Port William Library,https://www.dumgal.gov.uk/article/15585/DG-Customer-Services-Port-William,Point(-4.584095 54.761874)
http://www.wikidata.org/entity/Q62611110,Thornhill Library,https://www.dumgal.gov.uk/article/15583/DG-Customer-Services-Thornhill,Point(-3.766708 55.238406)
http://www.wikidata.org/entity/Q62611112,Whithorn Library,https://www.dumgal.gov.uk/article/15587/DG-Customer-Services-Whithorn,Point(-4.41456 54.734823)
http://www.wikidata.org/entity/Q62630703,Ardler Library,http://www.leisureandculturedundee.com/library/ardler,Point(-3.015083 56.487796)
http://www.wikidata.org/entity/Q62630705,Arthurstone Community Library,http://www.leisureandculturedundee.com/library/arthurstone,Point(-2.959001 56.4694)
http://www.wikidata.org/entity/Q62630709,Broughty Ferry Community Library,http://www.leisureandculturedundee.com/library/broughty_ferry,Point(-2.873611 56.468345)
http://www.wikidata.org/entity/Q62630710,Charleston Community Library,http://www.leisureandculturedundee.com/library/charleston,Point(-3.036584 56.473524)
http://www.wikidata.org/entity/Q62630720,Douglas Community and Library Centre,http://www.leisureandculturedundee.com/library/douglas,Point(-2.905085 56.479438)
http://www.wikidata.org/entity/Q62630731,Fintry Community Library,http://www.leisureandculturedundee.com/library/fintry,Point(-2.946866 56.490792)
http://www.wikidata.org/entity/Q62630732,Hub Community Library and Learning Centre,http://www.leisureandculturedundee.com/library/hub,Point(-2.935334 56.483083)
http://www.wikidata.org/entity/Q62630733,Kirkton Community Library,http://www.leisureandculturedundee.com/library/hub,Point(-2.987072 56.488226)
http://www.wikidata.org/entity/Q62630734,Lochee Community Library,http://www.leisureandculturedundee.com/library/lochee,Point(-3.008587 56.470901)
http://www.wikidata.org/entity/Q62630735,Menzieshill Community Library,http://www.leisureandculturedundee.com/library/menzieshill,Point(-3.038952 56.467301)
http://www.wikidata.org/entity/Q62630737,Whitfield Library and Learning Centre,http://www.leisureandculturedundee.com/library/whitfield,Point(-2.916672 56.489861)
http://www.wikidata.org/entity/Q62631900,Auchinleck Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=39,Point(-4.292651 55.471629)
http://www.wikidata.org/entity/Q62631901,Whatriggs Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=40,Point(-4.487396 55.592127)
http://www.wikidata.org/entity/Q62631903,Crosshouse Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=42,Point(-4.547825 55.6107)
http://www.wikidata.org/entity/Q62631904,Cumnock Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=43,Point(-4.260922 55.452797)
http://www.wikidata.org/entity/Q62631932,Drongan Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=47,Point(-4.460129 55.432375)
http://www.wikidata.org/entity/Q62631933,Galston Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=48,Point(-4.377889 55.600635)
http://www.wikidata.org/entity/Q62631935,Mauchline Community Library,https://eastayrshireleisure.com/index.php?a=landing&id=6&sid=151&mid=174,Point(-4.377889 55.600635)
http://www.wikidata.org/entity/Q62631936,Newmilns Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=54,Point(-4.324135 55.607244)
http://www.wikidata.org/entity/Q62631938,Patna Community Library,https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=56,Point(-4.501131 55.360965)
http://www.wikidata.org/entity/Q62631940,"Stewarton Community Library, Stewarton Area Centre",https://eastayrshireleisure.com/index.php?a=venuedetail&id=6&venueid=57,Point(-4.515597 55.682119)
http://www.wikidata.org/entity/Q62633115,Brookwood Library,https://www.edlc.co.uk/libraries/your-local-library/bearsden,Point(-4.334745 55.920183)
http://www.wikidata.org/entity/Q62633116,Craighead Library,https://www.edlc.co.uk/libraries/your-local-library/craighead,Point(-4.160098 55.965405)
http://www.wikidata.org/entity/Q62633118,Lennoxtown Library,https://www.edlc.co.uk/libraries/your-local-library/lennoxtown,Point(-4.201284 55.974078)
http://www.wikidata.org/entity/Q62633119,Lenzie Library,https://www.edlc.co.uk/libraries/your-local-library/lenzie,Point(-4.156339 55.92024)
http://www.wikidata.org/entity/Q62633120,Milngavie Library,https://www.edlc.co.uk/libraries/your-local-library/milngavie,Point(-4.320738 55.944444)
http://www.wikidata.org/entity/Q62633121,Westerton Library,https://www.edlc.co.uk/libraries/your-local-library/westerton,Point(-4.336806 55.906497)
http://www.wikidata.org/entity/Q62633122,William Patrick Lending Library,https://www.edlc.co.uk/libraries/your-local-library/william-patrick,Point(-4.159096 55.941465)
http://www.wikidata.org/entity/Q62660649,Dunbar Library,https://www.eastlothian.gov.uk/directory_record/254277/dunbar_library,Point(-2.520146 56.000857)
http://www.wikidata.org/entity/Q62660651,East Linton Library,https://www.eastlothian.gov.uk/directory_record/254278/east_linton_library,Point(-2.65725 55.988729)
http://www.wikidata.org/entity/Q62660653,Gullane Library,https://www.eastlothian.gov.uk/directory_record/254279/gullane_library,Point(-2.830501 56.034209)
http://www.wikidata.org/entity/Q62660655,Haddington Library,https://www.eastlothian.gov.uk/directory_record/254280/haddington_library,Point(-2.77849 55.955379)
http://www.wikidata.org/entity/Q62660657,Longniddry Library,https://www.eastlothian.gov.uk/directory_record/254281/longniddry_library,Point(-2.896107 55.977635)
http://www.wikidata.org/entity/Q62660659,Musselburgh Library,https://www.eastlothian.gov.uk/directory_record/254282/musselburgh_library,Point(-3.056357 55.942721)
http://www.wikidata.org/entity/Q62660680,Ormiston Library,https://www.eastlothian.gov.uk/directory_record/254284/ormiston_library,Point(-2.94269 55.910455)
http://www.wikidata.org/entity/Q62660682,Port Seton Library,https://www.eastlothian.gov.uk/directory_record/254285/port_seton_library,Point(-2.950901 55.969559)
http://www.wikidata.org/entity/Q62660705,Tranent Library,https://www.eastlothian.gov.uk/directory_record/254287/tranent_library,Point(-2.953875 55.945459)
http://www.wikidata.org/entity/Q62660708,Wallyford Library,https://www.eastlothian.gov.uk/directory_record/254288/wallyford_library,Point(-3.015943 55.935148)
http://www.wikidata.org/entity/Q59524662,Insch Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/insch-library/,Point(-2.615119 57.340524)
http://www.wikidata.org/entity/Q59602210,Inverurie Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/inverurie-library/,Point(-2.374714 57.284466)
http://www.wikidata.org/entity/Q59602220,Kemnay Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/kemnay-library/,Point(-2.444981 57.235688)
http://www.wikidata.org/entity/Q59602239,Kintore Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/kintore-library/,Point(-2.34856 57.234617)
http://www.wikidata.org/entity/Q59602240,Mearns Community Campus Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/mearns-community-campus-library/,Point(-2.460091 56.837731)
http://www.wikidata.org/entity/Q59602243,Macduff Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/macduff-library/,Point(-2.493033 57.669187)
http://www.wikidata.org/entity/Q59602246,Mintlaw Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/mintlaw-library/,Point(-2.012282 57.521086)
http://www.wikidata.org/entity/Q59602253,Newmachar Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/newmachar-library/,Point(-2.188919 57.265748)
http://www.wikidata.org/entity/Q59602255,Newtonhill Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/newtonhill-library/,Point(-2.149139 57.030236)
http://www.wikidata.org/entity/Q59602257,Aberdeenshire Libraries Headquarters,http://www.aberdeenshire.gov.uk/libraries/,Point(-2.325629 57.331684)
http://www.wikidata.org/entity/Q59602258,Meldrum Library,http://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/meldrum-library/,Point(-2.331204 57.336834)
http://www.wikidata.org/entity/Q59602260,Cruden Bay Library,https://www.aberdeenshire.gov.uk/libraries/locations/local-libraries/cruden-bay-library/,Point(-1.861678 57.416059)
